year,month,day,hour,minute,weekday,LocationCode,hour_sin,hour_cos,minute_sin,minute_cos,month_sin,month_cos,quarter,day_of_year,week_of_year,hour_squared,time_of_day
2024,6,29,12,0,5,04,1.2246467991473532e-16,-1.0,0.0,1.0,1.2246467991473532e-16,-1.0,2,181,26,144,1
2024,6,29,12,10,5,04,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,2,181,26,144,1
2024,6,29,12,20,5,04,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,2,181,26,144,1
2024,6,29,12,30,5,04,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0,1.2246467991473532e-16,-1.0,2,181,26,144,1
2024,6,29,12,40,5,04,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,2,181,26,144,1
2024,6,29,12,50,5,04,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,2,181,26,144,1
2024,6,29,13,0,5,04,-0.2588190451025208,-0.9659258262890683,0.0,1.0,1.2246467991473532e-16,-1.0,2,181,26,169,1
2024,6,29,13,10,5,04,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,2,181,26,169,1
2024,6,29,13,20,5,04,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,2,181,26,169,1
2024,6,29,13,30,5,04,-0.2588190451025208,-0.9659258262890683,5.66553889764798e-16,-1.0,1.2246467991473532e-16,-1.0,2,181,26,169,1
2024,6,29,13,40,5,04,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,2,181,26,169,1
2024,6,29,13,50,5,04,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,2,181,26,169,1
2024,6,29,14,0,5,04,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1.2246467991473532e-16,-1.0,2,181,26,196,1
2024,6,29,14,10,5,04,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,2,181,26,196,1
2024,6,29,14,20,5,04,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,2,181,26,196,1
2024,6,29,14,30,5,04,-0.4999999999999997,-0.8660254037844388,5.66553889764798e-16,-1.0,1.2246467991473532e-16,-1.0,2,181,26,196,1
2024,6,29,14,40,5,04,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,2,181,26,196,1
2024,6,29,14,50,5,04,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,2,181,26,196,1
2024,6,29,15,0,5,04,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.2246467991473532e-16,-1.0,2,181,26,225,1
2024,6,29,15,10,5,04,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,2,181,26,225,1
2024,6,29,15,20,5,04,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,2,181,26,225,1
2024,6,29,15,30,5,04,-0.7071067811865471,-0.7071067811865479,5.66553889764798e-16,-1.0,1.2246467991473532e-16,-1.0,2,181,26,225,1
2024,6,29,15,40,5,04,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,2,181,26,225,1
2024,6,29,15,50,5,04,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,2,181,26,225,1
2024,6,29,16,0,5,04,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.2246467991473532e-16,-1.0,2,181,26,256,1
2024,6,29,16,10,5,04,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,2,181,26,256,1
2024,6,29,16,20,5,04,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,2,181,26,256,1
2024,6,29,16,30,5,04,-0.8660254037844385,-0.5000000000000004,5.66553889764798e-16,-1.0,1.2246467991473532e-16,-1.0,2,181,26,256,1
2024,6,29,16,40,5,04,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,2,181,26,256,1
2024,6,29,16,50,5,04,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,2,181,26,256,1
2024,7,4,9,0,3,04,0.7071067811865476,-0.7071067811865475,0.0,1.0,-0.4999999999999997,-0.8660254037844388,2,186,27,81,0
2024,7,4,9,10,3,04,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,2,186,27,81,0
2024,7,4,9,20,3,04,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,2,186,27,81,0
2024,7,4,9,30,3,04,0.7071067811865476,-0.7071067811865475,5.66553889764798e-16,-1.0,-0.4999999999999997,-0.8660254037844388,2,186,27,81,0
2024,7,4,9,40,3,04,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,2,186,27,81,0
2024,7,4,9,50,3,04,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,2,186,27,81,0
2024,7,4,10,0,3,04,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.4999999999999997,-0.8660254037844388,2,186,27,100,0
2024,7,4,10,10,3,04,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,2,186,27,100,0
2024,7,4,10,20,3,04,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,2,186,27,100,0
2024,7,4,10,30,3,04,0.49999999999999994,-0.8660254037844387,5.66553889764798e-16,-1.0,-0.4999999999999997,-0.8660254037844388,2,186,27,100,0
2024,7,4,10,40,3,04,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,2,186,27,100,0
2024,7,4,10,50,3,04,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,2,186,27,100,0
2024,7,4,11,0,3,04,0.258819045102521,-0.9659258262890682,0.0,1.0,-0.4999999999999997,-0.8660254037844388,2,186,27,121,0
2024,7,4,11,10,3,04,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,2,186,27,121,0
2024,7,4,11,20,3,04,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,2,186,27,121,0
2024,7,4,11,30,3,04,0.258819045102521,-0.9659258262890682,5.66553889764798e-16,-1.0,-0.4999999999999997,-0.8660254037844388,2,186,27,121,0
2024,7,4,11,40,3,04,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,2,186,27,121,0
2024,7,4,11,50,3,04,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,2,186,27,121,0
2024,7,4,12,0,3,04,1.2246467991473532e-16,-1.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,2,186,27,144,1
2024,7,4,12,10,3,04,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,2,186,27,144,1
2024,7,4,12,20,3,04,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,2,186,27,144,1
2024,7,4,12,30,3,04,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0,-0.4999999999999997,-0.8660254037844388,2,186,27,144,1
2024,7,4,12,40,3,04,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,2,186,27,144,1
2024,7,4,12,50,3,04,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,2,186,27,144,1
2024,7,4,13,0,3,04,-0.2588190451025208,-0.9659258262890683,0.0,1.0,-0.4999999999999997,-0.8660254037844388,2,186,27,169,1
2024,7,4,13,10,3,04,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,2,186,27,169,1
2024,7,4,13,20,3,04,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,2,186,27,169,1
2024,7,4,13,30,3,04,-0.2588190451025208,-0.9659258262890683,5.66553889764798e-16,-1.0,-0.4999999999999997,-0.8660254037844388,2,186,27,169,1
2024,7,4,13,40,3,04,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,2,186,27,169,1
2024,7,4,13,50,3,04,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,2,186,27,169,1
2024,7,4,14,0,3,04,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.4999999999999997,-0.8660254037844388,2,186,27,196,1
2024,7,4,14,10,3,04,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,2,186,27,196,1
2024,7,4,14,20,3,04,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,2,186,27,196,1
2024,7,4,14,30,3,04,-0.4999999999999997,-0.8660254037844388,5.66553889764798e-16,-1.0,-0.4999999999999997,-0.8660254037844388,2,186,27,196,1
2024,7,4,14,40,3,04,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,2,186,27,196,1
2024,7,4,14,50,3,04,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,2,186,27,196,1
2024,7,4,15,0,3,04,-0.7071067811865471,-0.7071067811865479,0.0,1.0,-0.4999999999999997,-0.8660254037844388,2,186,27,225,1
2024,7,4,15,10,3,04,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,2,186,27,225,1
2024,7,4,15,20,3,04,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,2,186,27,225,1
2024,7,4,15,30,3,04,-0.7071067811865471,-0.7071067811865479,5.66553889764798e-16,-1.0,-0.4999999999999997,-0.8660254037844388,2,186,27,225,1
2024,7,4,15,40,3,04,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,2,186,27,225,1
2024,7,4,15,50,3,04,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,2,186,27,225,1
2024,7,4,16,0,3,04,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.4999999999999997,-0.8660254037844388,2,186,27,256,1
2024,7,4,16,10,3,04,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,2,186,27,256,1
2024,7,4,16,20,3,04,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,2,186,27,256,1
2024,7,4,16,30,3,04,-0.8660254037844385,-0.5000000000000004,5.66553889764798e-16,-1.0,-0.4999999999999997,-0.8660254037844388,2,186,27,256,1
2024,7,4,16,40,3,04,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,2,186,27,256,1
2024,7,4,16,50,3,04,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,2,186,27,256,1
2024,5,9,9,0,3,05,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.49999999999999994,-0.8660254037844387,1,130,19,81,0
2024,5,9,9,10,3,05,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,130,19,81,0
2024,5,9,9,20,3,05,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,1,130,19,81,0
2024,5,9,9,30,3,05,0.7071067811865476,-0.7071067811865475,5.66553889764798e-16,-1.0,0.49999999999999994,-0.8660254037844387,1,130,19,81,0
2024,5,9,9,40,3,05,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,1,130,19,81,0
2024,5,9,9,50,3,05,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,130,19,81,0
2024,5,9,10,0,3,05,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.49999999999999994,-0.8660254037844387,1,130,19,100,0
2024,5,9,10,10,3,05,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,130,19,100,0
2024,5,9,10,20,3,05,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,1,130,19,100,0
2024,5,9,10,30,3,05,0.49999999999999994,-0.8660254037844387,5.66553889764798e-16,-1.0,0.49999999999999994,-0.8660254037844387,1,130,19,100,0
2024,5,9,10,40,3,05,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,1,130,19,100,0
2024,5,9,10,50,3,05,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,130,19,100,0
2024,5,9,11,0,3,05,0.258819045102521,-0.9659258262890682,0.0,1.0,0.49999999999999994,-0.8660254037844387,1,130,19,121,0
2024,5,9,11,10,3,05,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,130,19,121,0
2024,5,9,11,20,3,05,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,1,130,19,121,0
2024,5,9,11,30,3,05,0.258819045102521,-0.9659258262890682,5.66553889764798e-16,-1.0,0.49999999999999994,-0.8660254037844387,1,130,19,121,0
2024,5,9,11,40,3,05,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,1,130,19,121,0
2024,5,9,11,50,3,05,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,130,19,121,0
2024,5,9,12,0,3,05,1.2246467991473532e-16,-1.0,0.0,1.0,0.49999999999999994,-0.8660254037844387,1,130,19,144,1
2024,5,9,12,10,3,05,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,130,19,144,1
2024,5,9,12,20,3,05,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,1,130,19,144,1
2024,5,9,12,30,3,05,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0,0.49999999999999994,-0.8660254037844387,1,130,19,144,1
2024,5,9,12,40,3,05,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,1,130,19,144,1
2024,5,9,12,50,3,05,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,130,19,144,1
2024,5,9,13,0,3,05,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.49999999999999994,-0.8660254037844387,1,130,19,169,1
2024,5,9,13,10,3,05,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,130,19,169,1
2024,5,9,13,20,3,05,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,1,130,19,169,1
2024,5,9,13,30,3,05,-0.2588190451025208,-0.9659258262890683,5.66553889764798e-16,-1.0,0.49999999999999994,-0.8660254037844387,1,130,19,169,1
2024,5,9,13,40,3,05,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,1,130,19,169,1
2024,5,9,13,50,3,05,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,130,19,169,1
2024,5,9,14,0,3,05,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.49999999999999994,-0.8660254037844387,1,130,19,196,1
2024,5,9,14,10,3,05,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,130,19,196,1
2024,5,9,14,20,3,05,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,1,130,19,196,1
2024,5,9,14,30,3,05,-0.4999999999999997,-0.8660254037844388,5.66553889764798e-16,-1.0,0.49999999999999994,-0.8660254037844387,1,130,19,196,1
2024,5,9,14,40,3,05,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,1,130,19,196,1
2024,5,9,14,50,3,05,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,130,19,196,1
2024,5,9,15,0,3,05,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.49999999999999994,-0.8660254037844387,1,130,19,225,1
2024,5,9,15,10,3,05,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,130,19,225,1
2024,5,9,15,20,3,05,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,1,130,19,225,1
2024,5,9,15,30,3,05,-0.7071067811865471,-0.7071067811865479,5.66553889764798e-16,-1.0,0.49999999999999994,-0.8660254037844387,1,130,19,225,1
2024,5,9,15,40,3,05,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,1,130,19,225,1
2024,5,9,15,50,3,05,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,130,19,225,1
2024,5,9,16,0,3,05,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,-0.8660254037844387,1,130,19,256,1
2024,5,9,16,10,3,05,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,130,19,256,1
2024,5,9,16,20,3,05,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,1,130,19,256,1
2024,5,9,16,30,3,05,-0.8660254037844385,-0.5000000000000004,5.66553889764798e-16,-1.0,0.49999999999999994,-0.8660254037844387,1,130,19,256,1
2024,5,9,16,40,3,05,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,1,130,19,256,1
2024,5,9,16,50,3,05,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,130,19,256,1
2024,5,14,9,0,1,05,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.49999999999999994,-0.8660254037844387,1,135,20,81,0
2024,5,14,9,10,1,05,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,135,20,81,0
2024,5,14,9,20,1,05,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,1,135,20,81,0
2024,5,14,9,30,1,05,0.7071067811865476,-0.7071067811865475,5.66553889764798e-16,-1.0,0.49999999999999994,-0.8660254037844387,1,135,20,81,0
2024,5,14,9,40,1,05,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,1,135,20,81,0
2024,5,14,9,50,1,05,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,135,20,81,0
2024,5,14,10,0,1,05,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.49999999999999994,-0.8660254037844387,1,135,20,100,0
2024,5,14,10,10,1,05,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,135,20,100,0
2024,5,14,10,20,1,05,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,1,135,20,100,0
2024,5,14,10,30,1,05,0.49999999999999994,-0.8660254037844387,5.66553889764798e-16,-1.0,0.49999999999999994,-0.8660254037844387,1,135,20,100,0
2024,5,14,10,40,1,05,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,1,135,20,100,0
2024,5,14,10,50,1,05,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,135,20,100,0
2024,5,14,11,0,1,05,0.258819045102521,-0.9659258262890682,0.0,1.0,0.49999999999999994,-0.8660254037844387,1,135,20,121,0
2024,5,14,11,10,1,05,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,135,20,121,0
2024,5,14,11,20,1,05,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,1,135,20,121,0
2024,5,14,11,30,1,05,0.258819045102521,-0.9659258262890682,5.66553889764798e-16,-1.0,0.49999999999999994,-0.8660254037844387,1,135,20,121,0
2024,5,14,11,40,1,05,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,1,135,20,121,0
2024,5,14,11,50,1,05,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,135,20,121,0
2024,5,14,12,0,1,05,1.2246467991473532e-16,-1.0,0.0,1.0,0.49999999999999994,-0.8660254037844387,1,135,20,144,1
2024,5,14,12,10,1,05,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,135,20,144,1
2024,5,14,12,20,1,05,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,1,135,20,144,1
2024,5,14,12,30,1,05,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0,0.49999999999999994,-0.8660254037844387,1,135,20,144,1
2024,5,14,12,40,1,05,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,1,135,20,144,1
2024,5,14,12,50,1,05,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,135,20,144,1
2024,5,14,13,0,1,05,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.49999999999999994,-0.8660254037844387,1,135,20,169,1
2024,5,14,13,10,1,05,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,135,20,169,1
2024,5,14,13,20,1,05,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,1,135,20,169,1
2024,5,14,13,30,1,05,-0.2588190451025208,-0.9659258262890683,5.66553889764798e-16,-1.0,0.49999999999999994,-0.8660254037844387,1,135,20,169,1
2024,5,14,13,40,1,05,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,1,135,20,169,1
2024,5,14,13,50,1,05,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,135,20,169,1
2024,5,14,14,0,1,05,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.49999999999999994,-0.8660254037844387,1,135,20,196,1
2024,5,14,14,10,1,05,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,135,20,196,1
2024,5,14,14,20,1,05,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,1,135,20,196,1
2024,5,14,14,30,1,05,-0.4999999999999997,-0.8660254037844388,5.66553889764798e-16,-1.0,0.49999999999999994,-0.8660254037844387,1,135,20,196,1
2024,5,14,14,40,1,05,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,1,135,20,196,1
2024,5,14,14,50,1,05,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,135,20,196,1
2024,5,14,15,0,1,05,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.49999999999999994,-0.8660254037844387,1,135,20,225,1
2024,5,14,15,10,1,05,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,135,20,225,1
2024,5,14,15,20,1,05,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,1,135,20,225,1
2024,5,14,15,30,1,05,-0.7071067811865471,-0.7071067811865479,5.66553889764798e-16,-1.0,0.49999999999999994,-0.8660254037844387,1,135,20,225,1
2024,5,14,15,40,1,05,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,1,135,20,225,1
2024,5,14,15,50,1,05,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,135,20,225,1
2024,5,14,16,0,1,05,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,-0.8660254037844387,1,135,20,256,1
2024,5,14,16,10,1,05,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,135,20,256,1
2024,5,14,16,20,1,05,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,1,135,20,256,1
2024,5,14,16,30,1,05,-0.8660254037844385,-0.5000000000000004,5.66553889764798e-16,-1.0,0.49999999999999994,-0.8660254037844387,1,135,20,256,1
2024,5,14,16,40,1,05,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,1,135,20,256,1
2024,5,14,16,50,1,05,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1,135,20,256,1
